price,model_year,model,cylinders,fuel,odometer,transmission,type,paint_color,is_4wd,date_posted,days_listed,condition
8200,2011,chevrolet silverado 1500,8,gas,170,automatic,truck,black,1,2018-09-20,21,like new
2800,2006,chevrolet corvette,4,gas,117000,manual,sedan,silver,0,2018-10-28,37,fair
299,2004,toyota camry,4,gas,185234,automatic,sedan,yellow,0,2018-08-19,16,salvage
5900,2005,jeep grand cherokee,8,gas,155885,automatic,wagon,brown,1,2019-02-20,2,fair
23500,2016,chevrolet silverado 1500,8,gas,98646,automatic,pickup,red,1,2018-10-31,16,good
34900,2017,chevrolet silverado 1500,8,gas,37737,automatic,truck,white,1,2018-09-05,66,excellent
4500,2002,dodge dakota,6,gas,102000,automatic,pickup,grey,0,2018-10-02,19,fair
4400,2009,ford focus,4,gas,158639,automatic,sedan,red,0,2018-11-30,3,fair
15595,2013,ram 2500,8,gas,138000,automatic,pickup,white,1,2018-05-12,13,fair
7795,2008,chevrolet silverado 1500,8,gas,154000,automatic,truck,red,1,2019-03-18,17,fair
20795,2010,chevrolet silverado 2500hd,8,gas,97800,automatic,pickup,white,1,2018-08-20,19,good
5695,2012,ford focus,4,gas,100800,automatic,sedan,Unknown,0,2018-05-03,17,fair
12795,2011,ford f-150,8,gas,98000,automatic,pickup,Unknown,1,2019-03-31,18,good
9795,2011,ford f-150,6,gas,153000,automatic,pickup,black,0,2019-03-08,19,fair
19995,2009,gmc sierra 2500hd,8,diesel,162000,automatic,pickup,blue,1,2018-09-07,58,fair
17995,2015,ford f-150,6,gas,95800,automatic,pickup,black,1,2019-03-21,103,good
15995,2015,chevrolet silverado 2500hd,8,gas,206000,automatic,pickup,white,1,2018-11-19,107,salvage
12995,2010,chevrolet silverado 1500,8,gas,151000,automatic,pickup,white,1,2019-03-25,58,fair
8900,2013,chevrolet equinox,4,gas,120456,automatic,wagon,white,1,2018-10-19,86,fair
1650,2005,dodge grand caravan,6,gas,293000,automatic,van,Unknown,0,2018-12-25,21,salvage
4995,2008,toyota camry,4,gas,164000,automatic,sedan,Unknown,0,2018-10-26,20,fair
4995,2011,chevrolet malibu,6,gas,152262,automatic,sedan,silver,0,2018-12-29,18,fair
8500,2004,cadillac escalade,8,gas,170000,automatic,SUV,silver,0,2018-10-31,48,fair
5000,2005,volkswagen passat,4,gas,69455,automatic,sedan,blue,0,2018-09-24,90,good
4500,2005,toyota corolla,4,gas,182000,automatic,sedan,blue,0,2019-03-03,22,salvage
7000,2015,toyota prius,4,gas,150000,automatic,sedan,black,0,2018-08-27,73,fair
19977,2011,chevrolet silverado 1500,8,gas,65570,automatic,truck,Unknown,1,2019-01-01,80,good
9990,2014,toyota corolla,4,gas,92937,automatic,sedan,black,0,2018-06-16,5,good
10900,2007,ram 1500,8,gas,119000,automatic,pickup,silver,0,2018-06-19,10,fair
3500,2003,ford f-150,6,gas,100415,manual,truck,grey,0,2018-08-25,8,fair
6900,2001,chevrolet silverado 1500,8,gas,204000,automatic,pickup,Unknown,1,2018-10-25,5,salvage
18995,2018,kia sorento,6,gas,45727,automatic,SUV,white,1,2018-06-09,20,good
21900,2014,nissan frontier,6,gas,58255,automatic,pickup,white,1,2018-09-22,57,good
9000,2013,subaru impreza,4,gas,166000,manual,hatchback,white,1,2018-10-18,23,fair
3000,1995,chevrolet camaro,6,gas,198000,automatic,coupe,red,0,2018-11-06,21,salvage
6000,2009,chevrolet silverado,6,gas,212000,automatic,pickup,blue,0,2019-03-27,48,salvage
2900,2002,ford escape,6,gas,190000,automatic,SUV,Unknown,0,2018-05-08,124,salvage
8988,2004,toyota 4runner,6,gas,165438,automatic,wagon,white,0,2018-10-29,16,fair
13988,2008,jeep wrangler,6,gas,118989,automatic,SUV,black,0,2018-05-07,87,fair
8400,2014,kia soul,4,gas,74281,automatic,SUV,Unknown,0,2019-02-19,34,good
12200,2013,ford expedition,8,gas,110000,automatic,SUV,white,1,2018-08-16,103,fair
4500,2007,nissan murano,6,gas,164693,automatic,SUV,silver,1,2018-08-02,36,fair
16800,2005,ram 3500,6,diesel,27000,automatic,pickup,blue,1,2019-01-07,69,excellent
6950,2010,toyota corolla,4,gas,141645,automatic,sedan,red,0,2018-09-11,17,fair
2950,2001,chevrolet tahoe,8,gas,170200,automatic,SUV,white,1,2018-07-20,52,fair
6900,2004,toyota 4runner,6,gas,192000,automatic,SUV,black,0,2019-02-14,25,salvage
27988,2017,ford f-150,8,gas,46922,automatic,truck,white,1,2018-09-05,27,good
22988,2015,jeep grand cherokee,6,gas,56265,automatic,wagon,black,1,2018-08-30,66,good
24000,2006,ram 2500,6,diesel,154000,automatic,pickup,white,1,2018-11-05,40,fair
5900,2010,kia soul,4,gas,144817,other,wagon,red,0,2018-11-28,1,fair
3900,2001,ford f-150,8,gas,260569,automatic,truck,black,1,2018-11-03,45,salvage
16900,2011,ford f-150,6,gas,161832,automatic,truck,white,1,2018-11-27,38,fair
11900,2004,ford f-150,8,gas,181444,automatic,truck,blue,1,2018-05-31,47,salvage
10900,2006,chevrolet silverado 1500,8,gas,177836,automatic,truck,black,1,2018-07-19,28,fair
16900,2011,ram 1500,8,gas,154306,automatic,truck,black,1,2018-07-23,48,fair
9900,2006,ford f-150,6,gas,200693,automatic,truck,red,1,2019-03-31,7,salvage
3900,2009,nissan murano,6,gas,234426,automatic,SUV,Unknown,0,2018-08-11,43,salvage
9500,2008,chevrolet silverado,8,gas,150170,automatic,pickup,custom,1,2018-06-25,13,fair
8995,2007,ford f-150,8,gas,247040,automatic,truck,Unknown,1,2018-10-07,30,salvage
12900,2009,toyota tacoma,6,gas,231580,automatic,truck,black,1,2018-12-31,36,salvage
4800,2014,chevrolet impala,6,gas,130000,automatic,sedan,black,0,2019-04-05,36,fair
5500,1973,chevrolet malibu,8,gas,86000,automatic,sedan,green,0,2018-10-22,104,good
12900,2012,chevrolet silverado 1500,8,gas,139000,automatic,truck,black,1,2018-08-22,52,fair
4999,2008,ford focus,4,gas,55000,automatic,sedan,blue,0,2018-10-25,65,good
31990,2014,ram 2500,6,diesel,113156,automatic,truck,white,1,2018-09-10,29,fair
5995,2006,chevrolet impala,8,gas,152764,automatic,sedan,black,0,2019-02-16,15,fair
25990,2014,gmc sierra 1500,8,gas,121680,automatic,truck,white,1,2019-04-09,31,fair
19900,2015,ford f-150,8,gas,144831,automatic,truck,Unknown,1,2019-02-14,25,fair
5990,2006,chevrolet trailblazer,6,gas,163974,automatic,SUV,grey,1,2019-03-23,54,fair
7490,2007,honda odyssey,6,gas,122589,automatic,van,custom,0,2018-09-05,28,fair
11490,2016,ford focus,4,gas,61589,manual,hatchback,blue,0,2018-06-01,47,good
8000,2010,bmw x5,6,gas,115000,automatic,SUV,silver,1,2018-06-29,63,fair
8990,2009,honda cr-v,4,gas,127425,automatic,SUV,custom,0,2018-05-23,20,fair
9490,2009,nissan murano,6,gas,106097,automatic,SUV,silver,1,2018-08-10,28,fair
20490,2014,jeep wrangler,6,gas,120987,automatic,SUV,red,1,2019-01-12,112,fair
12300,2017,hyundai sonata,4,gas,69000,automatic,sedan,grey,0,2018-11-25,32,good
8990,2001,chevrolet silverado 1500,8,gas,171000,automatic,truck,custom,1,2018-09-19,4,fair
4990,2000,gmc sierra 1500,8,gas,182589,automatic,truck,grey,0,2019-04-06,22,salvage
27990,2009,ram 2500,6,diesel,121692,automatic,truck,silver,1,2018-05-31,33,fair
23999,2017,ram 1500,8,gas,64000,automatic,pickup,blue,1,2018-12-17,18,good
11900,2006,chevrolet silverado 1500,8,gas,180178,automatic,truck,Unknown,1,2018-06-11,6,salvage
25000,2015,bmw x5,6,gas,70000,automatic,SUV,white,0,2018-12-12,58,good
7500,2003,ford f-150,8,gas,110000,automatic,pickup,grey,1,2019-04-19,61,fair
5500,2005,acura tl,6,gas,129000,automatic,sedan,Unknown,1,2019-03-02,26,fair
6990,2003,chevrolet suburban,6,gas,149293,automatic,SUV,grey,1,2018-11-24,51,fair
13990,2009,ford f-150,8,gas,184308,automatic,truck,white,1,2018-08-04,40,salvage
6000,2004,ram 1500,8,gas,158000,automatic,truck,blue,1,2018-10-23,60,fair
5990,2004,bmw x5,8,gas,143399,automatic,SUV,Unknown,1,2018-07-26,31,fair
5990,2002,chevrolet suburban,8,gas,191386,automatic,SUV,grey,1,2018-07-27,64,salvage
5990,2007,toyota highlander,6,gas,240150,automatic,SUV,blue,1,2018-10-17,106,salvage
5900,2012,hyundai sonata,4,gas,210028,automatic,sedan,grey,0,2018-10-25,39,salvage
5990,2004,ford expedition,8,gas,182715,automatic,SUV,white,1,2018-05-04,74,salvage
11990,2007,ford f-150,8,gas,146220,automatic,truck,brown,1,2019-02-25,30,fair
3500,2002,chevrolet camaro,6,gas,100170,automatic,coupe,red,0,2019-03-15,24,fair
7990,2006,chevrolet silverado 1500,8,gas,237578,automatic,truck,blue,1,2019-02-19,14,salvage
5990,2007,jeep liberty,6,gas,141450,automatic,SUV,Unknown,1,2018-11-18,4,fair
6990,2010,toyota camry,6,gas,163686,automatic,sedan,silver,0,2018-08-15,23,fair
6990,2012,chevrolet malibu,4,gas,71338,automatic,sedan,silver,0,2018-08-25,29,good
11500,2008,toyota tundra,8,gas,170000,automatic,pickup,white,1,2019-03-12,11,fair
17500,2010,ford f-150,8,gas,137803,automatic,truck,black,1,2018-11-25,21,fair
17850,2014,ford f-150,6,gas,136439,automatic,truck,white,1,2019-01-01,40,fair
8995,2005,ford f-150,8,gas,223514,automatic,truck,white,1,2018-11-03,24,salvage
22900,2014,gmc sierra 1500,8,gas,173932,automatic,truck,white,1,2018-06-09,36,fair
3500,2003,ford f-150,6,gas,224778,automatic,truck,black,0,2019-03-26,23,salvage
21995,2017,jeep wrangler,6,gas,43128,other,SUV,black,1,2019-04-02,24,good
9122,2005,toyota tacoma,6,gas,170001,automatic,pickup,white,0,2019-01-14,28,fair
33995,2014,jeep grand cherokee,8,gas,90753,automatic,SUV,Unknown,1,2019-03-04,25,good
14995,2009,cadillac escalade,8,gas,161162,automatic,SUV,black,0,2018-12-17,49,fair
24495,2016,toyota 4runner,6,gas,117494,automatic,SUV,black,1,2018-06-30,75,fair
23995,2012,jeep wrangler unlimited,6,gas,100069,automatic,SUV,white,1,2018-09-20,29,fair
7250,2006,gmc sierra 2500hd,8,gas,298000,automatic,pickup,Unknown,1,2018-11-09,42,salvage
12500,2004,ram 3500,6,diesel,206500,automatic,pickup,grey,1,2019-01-05,42,salvage
14500,2009,chevrolet silverado,8,gas,143000,automatic,truck,white,1,2019-02-13,17,fair
11500,2008,chevrolet suburban,8,gas,235000,automatic,SUV,Unknown,1,2018-07-09,52,salvage
9750,2011,honda cr-v,4,gas,130956,automatic,SUV,silver,0,2018-05-26,41,fair
4999,2008,ford focus,4,gas,55000,automatic,sedan,blue,0,2019-02-19,28,good
16995,2013,chevrolet silverado 2500hd,8,gas,135832,automatic,pickup,Unknown,1,2018-10-20,20,fair
19995,2013,chevrolet silverado 1500,8,gas,97582,automatic,pickup,white,1,2018-11-13,30,good
3990,1997,dodge grand caravan,6,gas,183736,automatic,van,silver,1,2019-02-26,10,salvage
4200,1997,jeep wrangler,4,gas,116887,automatic,offroad,green,1,2019-03-27,16,fair
14990,2011,ram 1500,8,gas,154740,automatic,truck,green,1,2018-05-25,53,fair
9990,2008,bmw x5,8,gas,143269,automatic,SUV,black,1,2018-08-18,83,fair
24990,2008,chevrolet silverado 2500hd,8,diesel,152589,automatic,truck,white,1,2019-03-13,11,fair
5800,2011,volkswagen jetta,5,gas,157194,automatic,sedan,white,0,2018-06-10,114,fair
8990,2002,ford f-150,8,gas,156951,automatic,truck,green,1,2018-05-07,28,fair
26990,2014,chevrolet silverado 1500,8,gas,112589,automatic,truck,grey,1,2018-06-25,46,fair
16990,2010,ford f-150,8,gas,159589,automatic,truck,black,1,2018-10-14,31,fair
6990,2013,chevrolet cruze,4,gas,161589,manual,sedan,blue,0,2018-10-21,13,fair
10995,2016,toyota corolla,4,gas,82198,automatic,sedan,silver,0,2018-07-31,32,good
7990,2012,volkswagen jetta,5,gas,120976,automatic,sedan,grey,0,2018-11-27,53,fair
8000,2007,chevrolet tahoe,8,gas,232000,automatic,SUV,Unknown,0,2018-07-12,15,salvage
38500,2015,ford f-250,8,diesel,110000,automatic,pickup,Unknown,1,2018-08-12,19,fair
5900,2012,chevrolet equinox,4,gas,153921,automatic,SUV,silver,0,2018-06-09,39,fair
7500,2010,hyundai santa fe,4,gas,145131,automatic,SUV,grey,0,2018-07-20,11,fair
23500,2014,ram 1500,8,gas,86000,automatic,truck,grey,1,2018-12-17,10,good
1700,1999,chevrolet tahoe,8,gas,192,automatic,SUV,silver,1,2019-02-08,21,like new
6800,2016,hyundai elantra,4,gas,69000,automatic,sedan,Unknown,0,2018-12-12,18,good
6200,2011,ford focus se,4,gas,110943,automatic,sedan,blue,0,2018-11-25,20,fair
3586,2008,ford focus,4,gas,190742,automatic,sedan,blue,0,2018-12-22,5,salvage
42995,2016,chevrolet silverado 3500hd,8,diesel,47847,automatic,pickup,silver,1,2018-08-03,50,good
3600,2002,nissan frontier,4,gas,209532,manual,pickup,white,0,2018-09-30,17,salvage
5499,2006,ford mustang,6,gas,109700,manual,coupe,silver,0,2018-05-31,23,fair
16990,2004,ram 2500,6,diesel,212032,manual,pickup,Unknown,1,2018-12-30,26,salvage
23000,2008,chevrolet silverado 2500hd,8,diesel,200000,automatic,truck,red,1,2018-08-22,90,salvage
3000,2004,honda accord,4,gas,200,automatic,sedan,Unknown,0,2019-02-12,45,like new
17995,2016,ford explorer,6,gas,89108,automatic,SUV,black,1,2019-04-16,24,good
3250,1992,ford f350,8,gas,205138,manual,pickup,red,1,2018-11-12,18,salvage
7000,2012,honda civic,4,gas,123000,automatic,sedan,blue,0,2019-02-19,86,fair
15000,2015,toyota prius,4,hybrid,370000,automatic,hatchback,Unknown,0,2018-12-25,25,salvage
6500,2008,ford f250 super duty,8,gas,180000,automatic,truck,Unknown,1,2018-10-19,21,fair
10499,2002,chevrolet silverado,8,diesel,149000,automatic,truck,grey,1,2018-08-20,29,fair
4995,2007,honda accord,4,gas,158738,automatic,coupe,blue,0,2018-06-06,26,fair
5900,2012,chevrolet equinox,4,gas,153921,automatic,SUV,silver,0,2018-08-30,79,fair
7500,2010,hyundai santa fe,4,gas,145131,automatic,SUV,grey,0,2018-10-17,77,fair
4999,2008,ford focus,4,gas,55000,automatic,sedan,blue,0,2018-10-19,36,good
12900,2014,honda accord,4,gas,75800,automatic,sedan,Unknown,0,2018-07-23,84,good
3900,2005,nissan murano,6,gas,144000,automatic,SUV,silver,1,2019-03-04,20,fair
7700,1992,chevrolet corvette,8,gas,91900,manual,coupe,red,0,2018-05-31,41,good
15995,2011,cadillac escalade,8,gas,179378,automatic,pickup,Unknown,1,2018-06-06,21,fair
7950,2011,subaru outback,4,gas,86000,automatic,SUV,black,1,2018-12-18,28,good
15500,2006,chevrolet corvette,8,gas,91000,manual,coupe,black,0,2018-07-07,28,good
3000,2009,volkswagen passat,4,gas,162884,automatic,sedan,Unknown,0,2018-08-04,17,fair
6500,2012,kia sorento,6,gas,189876,automatic,SUV,red,0,2018-06-21,28,salvage
4995,2006,ford f-250,8,gas,204084,automatic,truck,orange,0,2019-04-16,59,salvage
6450,2011,ford escape,4,gas,76000,automatic,SUV,white,0,2018-09-24,127,good
3250,2001,chevrolet silverado 1500,8,gas,191284,automatic,truck,red,1,2019-03-24,26,salvage
7950,2013,volkswagen jetta,4,diesel,90000,automatic,wagon,white,0,2018-11-03,25,good
3000,2002,nissan maxima,6,gas,200,automatic,sedan,white,0,2018-05-20,49,like new
27500,2015,jeep wrangler unlimited,6,gas,58000,automatic,offroad,green,1,2019-03-11,9,good
7900,2006,ford f-150,8,gas,106000,automatic,truck,blue,1,2018-08-28,6,fair
6500,1984,chevrolet suburban,8,gas,150000,automatic,SUV,blue,1,2018-05-21,66,fair
20500,2014,toyota 4runner,6,gas,183000,automatic,SUV,Unknown,1,2019-01-17,12,salvage
15000,2017,gmc sierra 1500,8,gas,62000,automatic,pickup,white,0,2018-11-25,35,good
12995,2017,hyundai elantra,4,gas,34035,automatic,sedan,Unknown,0,2019-01-14,26,excellent
6000,2011,ford edge,6,gas,148000,automatic,SUV,white,1,2019-03-26,8,fair
4000,2004,acura tl,6,gas,240000,automatic,sedan,black,0,2018-06-15,75,salvage
12900,2011,jeep wrangler,6,gas,147401,automatic,offroad,silver,1,2019-03-22,45,fair
15500,2013,chevrolet tahoe,8,gas,109210,automatic,SUV,Unknown,0,2018-10-13,20,fair
7450,2012,honda accord,4,gas,74000,automatic,sedan,blue,0,2019-01-02,51,good
10500,2008,chevrolet tahoe,8,gas,121000,automatic,SUV,blue,0,2018-05-14,13,fair
10500,2006,ram 1500,8,gas,78000,automatic,truck,white,0,2019-01-01,6,good
16800,2007,chevrolet silverado,8,gas,84600,automatic,truck,Unknown,1,2018-06-16,10,good
34000,2016,ford f250,8,gas,55500,automatic,pickup,brown,1,2018-05-03,7,good
15000,2007,jeep wrangler,6,gas,144000,automatic,SUV,black,1,2018-07-12,50,fair
34000,2016,ford f250,8,gas,55500,automatic,pickup,brown,1,2018-11-29,34,good
12000,2006,chrysler town & country,4,gas,97733,automatic,van,white,0,2018-08-29,30,good
5450,2013,chrysler 200,4,gas,84000,automatic,sedan,black,0,2019-04-01,95,good
7995,2004,ram 1500,8,gas,124449,automatic,truck,grey,1,2019-03-25,45,fair
3495,2004,dodge grand caravan,6,gas,149085,automatic,van,custom,0,2018-08-28,60,fair
26500,2017,ram 1500,8,gas,40862,automatic,truck,silver,1,2019-03-05,9,good
11495,2011,chevrolet tahoe,8,gas,143266,automatic,SUV,Unknown,0,2018-09-25,82,fair
10950,2009,chevrolet silverado 1500,8,gas,108000,automatic,truck,red,1,2018-10-17,28,fair
13500,2015,honda civic lx,4,gas,38000,automatic,sedan,grey,0,2018-07-16,40,excellent
16499,2015,honda odyssey,6,gas,52975,automatic,mini-van,white,0,2019-01-08,32,good
6500,2013,ford focus se,4,gas,68323,automatic,sedan,grey,0,2019-03-13,37,good
4700,2009,dodge charger,6,gas,220562,automatic,sedan,blue,0,2018-11-07,20,salvage
2800,2008,toyota sienna,6,gas,202649,automatic,mini-van,blue,0,2019-01-19,6,salvage
8500,2014,toyota camry,4,gas,95000,automatic,sedan,Unknown,0,2018-05-03,20,good
5450,2012,nissan versa,4,gas,49000,automatic,hatchback,silver,0,2018-10-16,36,good
600,1997,honda civic,4,gas,223297,automatic,sedan,Unknown,1,2018-12-12,9,salvage
6500,2010,toyota prius,4,gas,109000,automatic,hatchback,Unknown,0,2018-12-05,13,fair
12000,2014,chrysler town & country,6,gas,76200,automatic,mini-van,red,0,2018-08-30,132,good
4995,2008,chevrolet trailblazer,6,gas,169449,automatic,SUV,black,0,2018-11-07,27,fair
8999,2013,honda accord,4,gas,84900,other,sedan,Unknown,0,2019-04-16,50,good
14995,2014,honda civic,4,gas,61622,other,sedan,white,0,2019-01-11,10,good
35000,2017,chevrolet tahoe,8,gas,25457,automatic,SUV,Unknown,1,2019-02-23,24,excellent
14900,2014,chevrolet silverado 1500,8,gas,129000,automatic,truck,Unknown,1,2018-07-05,63,fair
8500,2013,chevrolet silverado 1500,8,gas,172000,automatic,pickup,red,1,2019-02-17,26,fair
6700,2016,hyundai elantra,4,gas,82000,automatic,sedan,Unknown,0,2018-09-08,9,good
21000,2016,ram 1500,8,gas,68181,automatic,pickup,black,1,2018-12-16,12,good
1995,1995,ford f150,6,gas,148946,manual,pickup,red,0,2018-07-17,3,fair
16900,2011,ram 1500,8,gas,154306,automatic,truck,Unknown,1,2018-11-07,30,fair
16900,2011,ford f-150,6,gas,161832,automatic,truck,white,1,2018-09-06,35,fair
19900,2015,ford f-150,8,gas,144831,automatic,truck,white,1,2018-08-24,12,fair
12500,1999,ford f250 super duty,8,diesel,212000,automatic,truck,black,1,2018-06-29,6,salvage
3900,2009,nissan murano,6,gas,234426,automatic,SUV,Unknown,0,2019-04-10,39,salvage
8995,2007,ford f-150,8,gas,247040,automatic,truck,red,1,2019-03-06,89,salvage
11900,2004,ford f-150,8,gas,181444,automatic,truck,blue,1,2018-08-26,20,salvage
21991,2017,ford f-150,6,gas,120883,automatic,truck,Unknown,1,2019-03-20,37,fair
22900,2014,gmc sierra 1500,8,gas,173932,automatic,truck,white,1,2018-09-10,18,fair
15900,2014,gmc sierra 1500,8,gas,242299,automatic,truck,Unknown,1,2019-02-18,4,salvage
18000,2011,ram 1500,8,gas,84000,automatic,pickup,black,1,2018-05-15,32,good
8995,2003,chevrolet silverado 1500,8,gas,289580,automatic,truck,white,1,2018-10-27,39,salvage
12900,2010,ford f-150,8,gas,210402,automatic,truck,white,1,2018-06-14,42,salvage
12900,2009,toyota tacoma,6,gas,231580,automatic,truck,black,1,2019-01-10,18,salvage
9900,2010,toyota highlander,6,gas,180630,automatic,SUV,Unknown,1,2019-01-24,25,salvage
8995,2005,ford f-150,8,gas,223514,automatic,truck,white,1,2018-07-24,65,salvage
3500,2003,ford f-150,6,gas,224778,automatic,truck,black,0,2018-05-12,60,salvage
28000,2018,honda accord,4,gas,121,automatic,sedan,white,0,2018-11-23,58,like new
6400,2004,jeep grand cherokee,8,gas,167000,automatic,SUV,custom,1,2018-06-03,11,fair
5000,2009,chevrolet impala,6,gas,134782,automatic,sedan,silver,0,2018-12-09,43,fair
28950,2017,jeep wrangler,6,gas,39888,automatic,SUV,Unknown,1,2018-12-10,43,excellent
17000,2011,ford f-150,8,gas,185000,automatic,truck,custom,1,2018-10-20,130,salvage
8500,2008,chevrolet silverado,8,gas,149252,automatic,truck,black,1,2018-09-15,25,fair
20000,2005,chevrolet corvette,8,gas,50100,manual,coupe,red,0,2019-02-20,51,good
7000,2007,chevrolet silverado 1500,6,gas,114000,automatic,pickup,red,0,2018-09-07,108,fair
21500,2014,ford explorer,6,gas,77126,automatic,SUV,Unknown,0,2019-02-07,16,good
6499,2014,ford focus se,4,gas,110854,automatic,hatchback,silver,0,2018-12-17,18,fair
3500,2000,ford f-150,8,gas,273785,automatic,truck,black,1,2018-11-07,18,salvage
2000,2004,jeep grand cherokee,6,gas,254000,automatic,SUV,purple,0,2019-04-08,11,salvage
3900,2005,ford focus,4,gas,125000,automatic,hatchback,blue,0,2018-08-02,12,fair
6995,2003,ford f150,8,gas,187993,automatic,truck,black,1,2019-02-06,12,salvage
5700,2010,subaru forester,4,gas,149241,automatic,wagon,green,1,2019-02-06,19,fair
4500,2003,toyota 4runner,6,gas,247000,automatic,SUV,blue,0,2018-11-11,50,salvage
4995,2006,ford f-250,8,gas,204084,automatic,truck,Unknown,0,2018-10-15,14,salvage
17495,2011,ford f150,6,gas,112032,automatic,truck,grey,1,2018-12-21,9,fair
4300,2009,toyota camry,6,gas,165378,automatic,coupe,black,0,2019-01-05,44,fair
12500,2013,buick enclave,6,gas,136000,automatic,SUV,Unknown,1,2018-10-25,27,fair
